Date,NumberSpeedAnomaly,NumberTemperatureAnomaly,NumberDoorsAnomaly,NumberCatastrophicAnomaly,TotalRecordsAnomaly,NoRecordAnomaly,ID,Datetime,Time,TimeMinutes,Hour,Minute,Latitude,Longitude,Speed,Temperature,Light,SpeedAnomaly,TemperatureAnomaly,DoorsAnomaly,CatastrophicAnomaly,AnyAnomaly,MultipleAnomalies
2023-02-14,0.0,0.0,0.0,0.0,False,False,jtHnTdfK4C5SYI7sHHUqz,2023-02-14 16:28:30,16:28:30,988.0,16.0,28.0,12.02528,107.49632,48.42,2.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-14,0.0,0.0,0.0,0.0,False,False,w4-dB3RyerxDYiNfM1yIQ,2023-02-14 16:42:00,16:42:00,1002.0,16.0,42.0,11.94758,107.46025,33.03,0.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-14,0.0,0.0,0.0,0.0,False,False,cJxHnZFZ-DD_o3SQRRzZM,2023-02-14 16:55:30,16:55:30,1015.0,16.0,55.0,11.91176,107.38349,61.31,5.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-14,0.0,0.0,0.0,0.0,False,False,Zk3byZJzm-bNGwYIfFKuO,2023-02-14 17:09:00,17:09:00,1029.0,17.0,9.0,11.88742,107.32165,28.0,4.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-14,0.0,0.0,0.0,0.0,False,False,R4rynWU1oiJxt7UclbtJm,2023-02-14 17:22:30,17:22:30,1042.0,17.0,22.0,11.83688,107.27339,32.04,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-14,0.0,0.0,0.0,0.0,False,False,a3sHDhqipp0xjVC1glgfW,2023-02-14 17:36:00,17:36:00,1056.0,17.0,36.0,11.79438,107.19719,34.2,1.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-14,0.0,0.0,0.0,0.0,False,False,YSieCGh_FK9AGWf8a8OxK,2023-02-14 17:49:30,17:49:30,1069.0,17.0,49.0,11.73478,107.14746,47.09,2.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-14,0.0,0.0,0.0,0.0,False,False,rUfrABKCDYyUjIS8jRZ1v,2023-02-14 18:03:00,18:03:00,1083.0,18.0,3.0,11.69556,107.08901,24.63,1.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-14,0.0,0.0,0.0,0.0,False,False,RkM0kJLbRz2o0-JSfiLEH,2023-02-14 18:16:30,18:16:30,1096.0,18.0,16.0,11.64351,107.04603,49.44,4.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-14,0.0,0.0,0.0,0.0,False,False,noUlX-UfixCRSFmT6TjVT,2023-02-14 18:30:00,18:30:00,1110.0,18.0,30.0,11.6003,106.99513,34.59,4.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-14,0.0,0.0,0.0,0.0,False,False,3ekI8XrBfmgOHwxhItQCB,2023-02-14 18:43:30,18:43:30,1123.0,18.0,43.0,11.5492,106.92901,60.69,3.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-14,0.0,0.0,0.0,0.0,False,False,sL6Ulbo5dIZcoce7Ha45y,2023-02-14 18:57:00,18:57:00,1137.0,18.0,57.0,11.48916,106.88497,23.31,1.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-14,0.0,0.0,0.0,0.0,False,False,bS63Rjne_m4aiQXX6t7FA,2023-02-14 19:10:30,19:10:30,1150.0,19.0,10.0,11.40109,106.83895,63.55,2.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-14,0.0,0.0,0.0,0.0,False,False,MzGvG2GqAHmVJWMRLD5e4,2023-02-14 19:24:00,19:24:00,1164.0,19.0,24.0,11.32868,106.81945,24.82,0.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-14,0.0,0.0,0.0,0.0,False,False,aPXQI85kCRRuLIGvWLZSF,2023-02-14 19:37:30,19:37:30,1177.0,19.0,37.0,11.26433,106.76983,59.42,5.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-14,0.0,0.0,0.0,0.0,False,False,nKtQ_30tRRTv53ygUy60M,2023-02-14 19:51:00,19:51:00,1191.0,19.0,51.0,11.16775,106.73462,64.54,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-14,0.0,0.0,0.0,0.0,False,False,jvQPHUCjHwV65Q9hXyrtp,2023-02-14 20:04:30,20:04:30,1204.0,20.0,4.0,11.06752,106.78282,53.57,4.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-14,0.0,0.0,0.0,0.0,False,False,PW3Otk7BOGqmG1pOM0GsR,2023-02-14 20:18:00,20:18:00,1218.0,20.0,18.0,10.99007,106.77192,22.04,4.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-14,0.0,0.0,0.0,0.0,False,False,i7RfmRjtOojvGvusibKqe,2023-02-14 20:31:30,20:31:30,1231.0,20.0,31.0,10.93935,106.80681,26.34,0.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-14,0.0,0.0,0.0,0.0,False,False,fZ6y5jFSmKAoHUyQzUzBU,2023-02-14 20:45:00,20:45:00,1245.0,20.0,45.0,10.8618,106.91927,27.62,2.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-14,0.0,0.0,0.0,0.0,False,False,9vqJJZmpWcm1vvSDrdnac,2023-02-14 20:58:30,20:58:30,1258.0,20.0,58.0,10.90111,106.85004,49.23,0.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-14,0.0,0.0,0.0,0.0,False,False,FMrHwkuPGGUk8lBCeenEZ,2023-02-14 21:12:00,21:12:00,1272.0,21.0,12.0,10.77847,106.95701,38.0,5.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-14,0.0,0.0,0.0,0.0,False,False,sY66ydh2CANyA-GAZlry5,2023-02-14 21:25:30,21:25:30,1285.0,21.0,25.0,10.69547,107.0148,59.9,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-14,0.0,0.0,0.0,0.0,False,False,aqbeefxeeh5s-fS-GJdB7,2023-02-14 21:39:00,21:39:00,1299.0,21.0,39.0,10.5968,107.05524,25.48,2.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-14,0.0,0.0,0.0,0.0,False,False,3s6rfereWn_gF4ieOoxcp,2023-02-14 21:52:30,21:52:30,1312.0,21.0,52.0,10.52441,107.08377,50.38,0.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-14,0.0,0.0,0.0,0.0,False,False,H2BbNyDaSIpLCEOVD9g-T,2023-02-14 22:06:00,22:06:00,1326.0,22.0,6.0,10.4891,107.15876,26.43,5.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-14,0.0,0.0,0.0,0.0,False,False,2NHeZgHlaHVAt7tR_w0NR,2023-02-14 22:19:30,22:19:30,1339.0,22.0,19.0,10.43143,107.15827,25.91,5.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-14,0.0,0.0,0.0,0.0,False,False,Hvq3Y7YoiUfegUngr9B_e,2023-02-14 22:33:00,22:33:00,1353.0,22.0,33.0,10.39718,107.11183,64.25,5.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-14,0.0,0.0,0.0,0.0,False,False,14j8Lp60f8RNX01eJwY8O,2023-02-14 22:46:30,22:46:30,1366.0,22.0,46.0,10.3896,107.0845,0.0,5.6,180.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-15,0.0,0.0,0.0,0.0,False,False,MaMeTak9qiFycaBpjQ4v3,2023-02-15 14:00:00,14:00:00,840.0,14.0,0.0,12.67214,108.06884,0.0,5.5,200.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-15,0.0,0.0,0.0,0.0,False,False,GMNNuWyj4DUOB7Y9lhijk,2023-02-15 14:13:30,14:13:30,853.0,14.0,13.0,12.65841,108.03907,69.9,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-15,0.0,0.0,0.0,0.0,False,False,tYbzIFwthGTB8WGENJHaQ,2023-02-15 14:27:00,14:27:00,867.0,14.0,27.0,12.61997,107.95092,42.66,2.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-15,0.0,0.0,0.0,0.0,False,False,83eHOrbisBBaQ2cJJiXQV,2023-02-15 14:40:30,14:40:30,880.0,14.0,40.0,12.58494,107.87112,39.73,1.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-15,0.0,0.0,0.0,0.0,False,False,U9FnwgFMWPBNLtSkYbzRA,2023-02-15 14:54:00,14:54:00,894.0,14.0,54.0,12.54409,107.79773,49.87,3.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-15,0.0,0.0,0.0,0.0,False,False,VEB5a_HXWieZFhSDMX103,2023-02-15 15:07:30,15:07:30,907.0,15.0,7.0,12.49071,107.72369,47.95,5.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-15,0.0,0.0,0.0,0.0,False,False,r_JvwRcIWj-HM2UOw9p6w,2023-02-15 15:21:00,15:21:00,921.0,15.0,21.0,12.44323,107.63695,52.39,3.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-15,0.0,0.0,0.0,0.0,False,False,6bS_5KgrY7aeiHLXRhegz,2023-02-15 15:34:30,15:34:30,934.0,15.0,34.0,12.35233,107.56961,25.41,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-15,0.0,0.0,0.0,0.0,False,False,1gRNYToYYlD5CuE1a2BeX,2023-02-15 15:48:00,15:48:00,948.0,15.0,48.0,12.28166,107.45917,27.1,2.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-15,0.0,0.0,0.0,0.0,False,False,1arTIYfUJxLjrz2UEPN0b,2023-02-15 16:01:30,16:01:30,961.0,16.0,1.0,12.20514,107.45171,50.65,4.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-15,0.0,0.0,0.0,0.0,False,False,t-YNfr5kkcV6aSW_bg3KE,2023-02-15 16:15:00,16:15:00,975.0,16.0,15.0,12.1149,107.47546,32.06,5.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-15,0.0,0.0,0.0,0.0,False,False,l4j2y17zoLrOrjZeoJ4Ul,2023-02-15 16:28:30,16:28:30,988.0,16.0,28.0,12.02528,107.49632,63.14,5.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-15,0.0,0.0,0.0,0.0,False,False,4jeke6jFOnVhrUM8zXE0C,2023-02-15 16:42:00,16:42:00,1002.0,16.0,42.0,11.94758,107.46025,31.5,1.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-15,0.0,0.0,0.0,0.0,False,False,JmjCB40ft1Qf5aLiGmRjX,2023-02-15 16:55:30,16:55:30,1015.0,16.0,55.0,11.91176,107.38349,37.24,5.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-15,0.0,0.0,0.0,0.0,False,False,MZHBS-VLM5WJyhu62ly57,2023-02-15 17:09:00,17:09:00,1029.0,17.0,9.0,11.88742,107.32165,27.59,1.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-15,0.0,0.0,0.0,0.0,False,False,etQghlDu9x3aIIxcP53S2,2023-02-15 17:22:30,17:22:30,1042.0,17.0,22.0,11.83688,107.27339,26.96,3.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-15,0.0,0.0,0.0,0.0,False,False,j6SI_IMSLxxSByDt-uxp_,2023-02-15 17:36:00,17:36:00,1056.0,17.0,36.0,11.79438,107.19719,42.45,0.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-15,0.0,0.0,0.0,0.0,False,False,2ZgZeX7MiPU90H_d92zdq,2023-02-15 17:49:30,17:49:30,1069.0,17.0,49.0,11.73478,107.14746,41.53,2.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-15,0.0,0.0,0.0,0.0,False,False,ZcsM5nWb3UBJBXpXWu0oT,2023-02-15 18:03:00,18:03:00,1083.0,18.0,3.0,11.69556,107.08901,32.44,2.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-15,0.0,0.0,0.0,0.0,False,False,JWIfUrUoCWK9aphkIbDNz,2023-02-15 18:16:30,18:16:30,1096.0,18.0,16.0,11.64351,107.04603,50.07,2.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-15,0.0,0.0,0.0,0.0,False,False,7VAuCBbQRO8r1Pu89zYc7,2023-02-15 18:30:00,18:30:00,1110.0,18.0,30.0,11.6003,106.99513,38.61,5.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-15,0.0,0.0,0.0,0.0,False,False,yE3yk5On9v-bFaFOztgMm,2023-02-15 18:43:30,18:43:30,1123.0,18.0,43.0,11.5492,106.92901,22.99,4.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-15,0.0,0.0,0.0,0.0,False,False,AxJPJ-h1KtITh7ARQSt3R,2023-02-15 18:57:00,18:57:00,1137.0,18.0,57.0,11.48916,106.88497,33.99,3.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-15,0.0,0.0,0.0,0.0,False,False,ZznMWqU0SBRSy-uMXW9vW,2023-02-15 19:10:30,19:10:30,1150.0,19.0,10.0,11.40109,106.83895,50.4,5.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-15,0.0,0.0,0.0,0.0,False,False,-_rVsooFHaZz6oncWVMgd,2023-02-15 19:24:00,19:24:00,1164.0,19.0,24.0,11.32868,106.81945,32.68,1.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-15,0.0,0.0,0.0,0.0,False,False,cYVNlzQcHNTCTJioMy6yX,2023-02-15 19:37:30,19:37:30,1177.0,19.0,37.0,11.26433,106.76983,67.49,3.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-15,0.0,0.0,0.0,0.0,False,False,FRRfi-RRcPiWmsmFE74TT,2023-02-15 19:51:00,19:51:00,1191.0,19.0,51.0,11.16775,106.73462,67.34,2.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-15,0.0,0.0,0.0,0.0,False,False,aeBSmVqyZOC9ytsCQNIR3,2023-02-15 20:04:30,20:04:30,1204.0,20.0,4.0,11.06752,106.78282,52.29,2.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-15,0.0,0.0,0.0,0.0,False,False,w4PAW079mjCVQZOfR2IIL,2023-02-15 20:18:00,20:18:00,1218.0,20.0,18.0,10.99007,106.77192,26.95,4.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-15,0.0,0.0,0.0,0.0,False,False,oB3KrnZ89fbqMNLbmCdqO,2023-02-15 20:31:30,20:31:30,1231.0,20.0,31.0,10.93935,106.80681,27.34,3.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-15,0.0,0.0,0.0,0.0,False,False,hrQBgqinlyvxtyYRtI-xp,2023-02-15 20:45:00,20:45:00,1245.0,20.0,45.0,10.8618,106.91927,63.58,2.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-15,0.0,0.0,0.0,0.0,False,False,4SSNnQBKVebb8TThlgpvX,2023-02-15 20:58:30,20:58:30,1258.0,20.0,58.0,10.90111,106.85004,29.41,5.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-15,0.0,0.0,0.0,0.0,False,False,4eIo8TCDq8aeiCj3GnC8r,2023-02-15 21:12:00,21:12:00,1272.0,21.0,12.0,10.77847,106.95701,40.84,5.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-15,0.0,0.0,0.0,0.0,False,False,jaYxd4ccMxGLzzp-TPo3B,2023-02-15 21:25:30,21:25:30,1285.0,21.0,25.0,10.69547,107.0148,42.58,5.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-15,0.0,0.0,0.0,0.0,False,False,mqzdeU0aJQWO7std4AF6F,2023-02-15 21:39:00,21:39:00,1299.0,21.0,39.0,10.5968,107.05524,27.78,1.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-15,0.0,0.0,0.0,0.0,False,False,YN0_G2qeUEfl-buK0YipW,2023-02-15 21:52:30,21:52:30,1312.0,21.0,52.0,10.52441,107.08377,35.17,5.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-15,0.0,0.0,0.0,0.0,False,False,n8pISqpMsnJFUnej0AZ_I,2023-02-15 22:06:00,22:06:00,1326.0,22.0,6.0,10.4891,107.15876,39.16,5.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-15,0.0,0.0,0.0,0.0,False,False,-U0rvew3ZqrVopSl1F5K8,2023-02-15 22:19:30,22:19:30,1339.0,22.0,19.0,10.43143,107.15827,37.85,4.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-15,0.0,0.0,0.0,0.0,False,False,WmOU2TNqzMjYLrECv_QgA,2023-02-15 22:33:00,22:33:00,1353.0,22.0,33.0,10.39718,107.11183,28.49,3.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-15,0.0,0.0,0.0,0.0,False,False,ZTlbjZzsqK2FDeMkKIZip,2023-02-15 22:46:30,22:46:30,1366.0,22.0,46.0,10.3896,107.0845,0.0,5.6,180.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-16,0.0,0.0,0.0,0.0,False,False,wmIa6rPoIeVXSk9hs7B7N,2023-02-16 14:00:00,14:00:00,840.0,14.0,0.0,12.67214,108.06884,0.0,5.5,200.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-16,0.0,0.0,0.0,0.0,False,False,LGHUZgSXMXI8tnbwC925P,2023-02-16 14:13:30,14:13:30,853.0,14.0,13.0,12.65841,108.03907,61.73,4.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-16,0.0,0.0,0.0,0.0,False,False,pDYNIciGzFff3gvPixsWQ,2023-02-16 14:27:00,14:27:00,867.0,14.0,27.0,12.61997,107.95092,45.39,1.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-16,0.0,0.0,0.0,0.0,False,False,qFrxSqcCo1MIkGMRpND1N,2023-02-16 14:40:30,14:40:30,880.0,14.0,40.0,12.58494,107.87112,70.0,3.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-16,0.0,0.0,0.0,0.0,False,False,iOp38HtLnb2_JXqK7Gl1h,2023-02-16 14:54:00,14:54:00,894.0,14.0,54.0,12.54409,107.79773,53.31,0.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-16,0.0,0.0,0.0,0.0,False,False,W1v5mhUapeVbJNTBNj6gx,2023-02-16 15:07:30,15:07:30,907.0,15.0,7.0,12.49071,107.72369,45.42,0.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-16,0.0,0.0,0.0,0.0,False,False,vuW-fa2luTcTZjz-Nqnop,2023-02-16 15:21:00,15:21:00,921.0,15.0,21.0,12.44323,107.63695,55.29,3.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-16,0.0,0.0,0.0,0.0,False,False,Gf-bNHAWf5FhEdmcsE0br,2023-02-16 15:34:30,15:34:30,934.0,15.0,34.0,12.35233,107.56961,30.12,3.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-16,0.0,0.0,0.0,0.0,False,False,FsEYvpdkEZJYXRLh08naE,2023-02-16 15:48:00,15:48:00,948.0,15.0,48.0,12.28166,107.45917,65.25,5.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-16,0.0,0.0,0.0,0.0,False,False,OlOmF6-ZpmxqHJAXKR3X6,2023-02-16 16:01:30,16:01:30,961.0,16.0,1.0,12.20514,107.45171,56.67,3.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-16,0.0,0.0,0.0,0.0,False,False,3bJWOJ3BQUX1bNrIjHRDq,2023-02-16 16:15:00,16:15:00,975.0,16.0,15.0,12.1149,107.47546,46.33,0.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-16,0.0,0.0,0.0,0.0,False,False,C9OUc6yHEUAtvtcAOHmol,2023-02-16 16:28:30,16:28:30,988.0,16.0,28.0,12.02528,107.49632,63.06,1.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-16,0.0,0.0,0.0,0.0,False,False,otdeSORT_vPmMflvyCaUS,2023-02-16 16:42:00,16:42:00,1002.0,16.0,42.0,11.94758,107.46025,52.53,2.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-16,0.0,0.0,0.0,0.0,False,False,HKUEjow5bIEPzFEweNGQL,2023-02-16 16:55:30,16:55:30,1015.0,16.0,55.0,11.91176,107.38349,52.94,5.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-16,0.0,0.0,0.0,0.0,False,False,cXwopg7O2DA61V0h8D0Z6,2023-02-16 17:09:00,17:09:00,1029.0,17.0,9.0,11.88742,107.32165,68.25,1.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-16,0.0,0.0,0.0,0.0,False,False,G-a93PlziI_98Zzrs9rN7,2023-02-16 17:22:30,17:22:30,1042.0,17.0,22.0,11.83688,107.27339,52.59,1.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-16,0.0,0.0,0.0,0.0,False,False,DoTHdzNnBEfhkuenix_n4,2023-02-16 17:36:00,17:36:00,1056.0,17.0,36.0,11.79438,107.19719,65.4,1.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-16,0.0,0.0,0.0,0.0,False,False,LFy0wB0wMaHKJimrQEA5L,2023-02-16 17:49:30,17:49:30,1069.0,17.0,49.0,11.73478,107.14746,20.14,5.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-16,0.0,0.0,0.0,0.0,False,False,tIsmi05dt8e_zJjL3YPMI,2023-02-16 18:03:00,18:03:00,1083.0,18.0,3.0,11.69556,107.08901,47.65,2.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-16,0.0,0.0,0.0,0.0,False,False,QaEBGy6PxsqonxHLvmT8D,2023-02-16 18:16:30,18:16:30,1096.0,18.0,16.0,11.64351,107.04603,24.83,5.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-16,0.0,0.0,0.0,0.0,False,False,rb2_fQ7uBUw23AZ4Dqgro,2023-02-16 18:30:00,18:30:00,1110.0,18.0,30.0,11.6003,106.99513,36.17,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-16,0.0,0.0,0.0,0.0,False,False,itOMKPUkUAIMRejKhgk7M,2023-02-16 18:43:30,18:43:30,1123.0,18.0,43.0,11.5492,106.92901,36.78,5.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-16,0.0,0.0,0.0,0.0,False,False,m-7320SrDh-zK0ynLT_ko,2023-02-16 18:57:00,18:57:00,1137.0,18.0,57.0,11.48916,106.88497,41.76,4.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-16,0.0,0.0,0.0,0.0,False,False,90PQzQC0tArHDFXdeM-xl,2023-02-16 19:10:30,19:10:30,1150.0,19.0,10.0,11.40109,106.83895,68.66,0.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-16,0.0,0.0,0.0,0.0,False,False,0LspRP50POfOok3bdIjOr,2023-02-16 19:24:00,19:24:00,1164.0,19.0,24.0,11.32868,106.81945,63.57,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-16,0.0,0.0,0.0,0.0,False,False,s0gmnZImGQuKGCFcuZVdq,2023-02-16 19:37:30,19:37:30,1177.0,19.0,37.0,11.26433,106.76983,56.16,1.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-16,0.0,0.0,0.0,0.0,False,False,y8v0NyD1YmMmYuF8t-Fe9,2023-02-16 19:51:00,19:51:00,1191.0,19.0,51.0,11.16775,106.73462,54.23,5.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-16,0.0,0.0,0.0,0.0,False,False,jSqIh6CV5ylML7fkXuetY,2023-02-16 20:04:30,20:04:30,1204.0,20.0,4.0,11.06752,106.78282,41.4,4.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-16,0.0,0.0,0.0,0.0,False,False,t35p-ih_dg9AgZ5ZyQaM4,2023-02-16 20:18:00,20:18:00,1218.0,20.0,18.0,10.99007,106.77192,61.69,1.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-16,0.0,0.0,0.0,0.0,False,False,3Yor1zDEaFIoKZzfd38cm,2023-02-16 20:31:30,20:31:30,1231.0,20.0,31.0,10.93935,106.80681,34.88,0.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-16,0.0,0.0,0.0,0.0,False,False,LS0rBf9UHmZwVkME7fTLr,2023-02-16 20:45:00,20:45:00,1245.0,20.0,45.0,10.8618,106.91927,53.31,3.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-16,0.0,0.0,0.0,0.0,False,False,f-4Iy-lHFcg68FEFF4vV6,2023-02-16 20:58:30,20:58:30,1258.0,20.0,58.0,10.90111,106.85004,63.1,4.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-16,0.0,0.0,0.0,0.0,False,False,_W5J7RWkvMwEK1i2sCk_6,2023-02-16 21:12:00,21:12:00,1272.0,21.0,12.0,10.77847,106.95701,23.02,5.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-16,0.0,0.0,0.0,0.0,False,False,4YTbYjk7-NuothvzZqfr9,2023-02-16 21:25:30,21:25:30,1285.0,21.0,25.0,10.69547,107.0148,29.43,5.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-16,0.0,0.0,0.0,0.0,False,False,kaW0_kdr_nXVKvviy_ZVN,2023-02-16 21:39:00,21:39:00,1299.0,21.0,39.0,10.5968,107.05524,28.62,1.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-16,0.0,0.0,0.0,0.0,False,False,3hSp4uA3R_Y0W6Al5jl1f,2023-02-16 21:52:30,21:52:30,1312.0,21.0,52.0,10.52441,107.08377,30.75,3.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-16,0.0,0.0,0.0,0.0,False,False,p_QD9T1BwSt2JptuwyJ_2,2023-02-16 22:06:00,22:06:00,1326.0,22.0,6.0,10.4891,107.15876,51.04,0.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-16,0.0,0.0,0.0,0.0,False,False,ymZEgOA-tdyIE5YfCMLzV,2023-02-16 22:19:30,22:19:30,1339.0,22.0,19.0,10.43143,107.15827,38.71,5.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-16,0.0,0.0,0.0,0.0,False,False,2vZGZLkTcY3UQji-iXWWv,2023-02-16 22:33:00,22:33:00,1353.0,22.0,33.0,10.39718,107.11183,31.41,4.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-16,0.0,0.0,0.0,0.0,False,False,TsU2ud0v7M_aA8JYVBe3H,2023-02-16 22:46:30,22:46:30,1366.0,22.0,46.0,10.3896,107.0845,0.0,5.6,180.0,0.0,0.0,0.0,0.0,0.0,0.0
